image_path,transcription,predictions
data/0_input/handout-modified/test/1591.png,,
data/0_input/handout-modified/train/1592.png,mercedes,"mercedes
"
data/0_input/handout-modified/test/1593.png,,"heredado|
"
data/0_input/handout-modified/train/1594.png,concedera,
data/0_input/handout-modified/train/1595.png,"propia,",
data/0_input/handout-modified/train/1596.png,ornato,"ornato
"
data/0_input/handout-modified/test/1597.png,,",
"
data/0_input/handout-modified/train/1598.png,:,
data/0_input/handout-modified/train/1599.png,esse,"e
"
data/0_input/handout-modified/train/1600.png,"Castillo,","Caftillo
"
data/0_input/handout-modified/train/1601.png,Dios,
data/0_input/handout-modified/train/1602.png,más,
data/0_input/handout-modified/train/1603.png,ellas,
data/0_input/handout-modified/train/1604.png,tratar,"rracar
"
data/0_input/handout-modified/train/1605.png,deveys,"denevs
"
data/0_input/handout-modified/train/1606.png,De,
data/0_input/handout-modified/test/1607.png,,
data/0_input/handout-modified/train/1608.png,"autoridad,","autoridad
"
data/0_input/handout-modified/test/1609.png,,
data/0_input/handout-modified/train/1610.png,rica,
data/0_input/handout-modified/train/1611.png,alli,
data/0_input/handout-modified/test/1612.png,,
data/0_input/handout-modified/test/1613.png,,
data/0_input/handout-modified/train/1614.png,pueden,"pueden
"
data/0_input/handout-modified/test/1615.png,,
data/0_input/handout-modified/train/1616.png,vas-,
data/0_input/handout-modified/test/1617.png,,
data/0_input/handout-modified/train/1618.png,ayudareys,"avudareys
"
data/0_input/handout-modified/train/1619.png,"dia,",
data/0_input/handout-modified/train/1620.png,"no,",
data/0_input/handout-modified/test/1621.png,,"medio
"
data/0_input/handout-modified/train/1622.png,"Gentiles,","Gentiles
"
data/0_input/handout-modified/test/1623.png,,
data/0_input/handout-modified/train/1624.png,"galas,",
data/0_input/handout-modified/train/1625.png,acciones,"acciones
"
data/0_input/handout-modified/train/1626.png,nacen,"nacen
"
data/0_input/handout-modified/train/1627.png,Santa,"Sanra
"
data/0_input/handout-modified/train/1628.png,quitarles,"quitarles
"
data/0_input/handout-modified/test/1629.png,,
data/0_input/handout-modified/train/1630.png,"esto,","elto.como
"
data/0_input/handout-modified/train/1631.png,lugares,
data/0_input/handout-modified/train/1632.png,"quisieren,","macion qualquiera
eferemeeniendo
et que mariorere
"
data/0_input/handout-modified/train/1633.png,Ingles,"Ingles
"
data/0_input/handout-modified/train/1634.png,en,
data/0_input/handout-modified/train/1635.png,menos,"menos
"
data/0_input/handout-modified/test/1636.png,,
data/0_input/handout-modified/train/1637.png,"labios,","labdios,atentos
"
data/0_input/handout-modified/train/1638.png,deveys.,"deuevs.
"
data/0_input/handout-modified/train/1639.png,dad,
data/0_input/handout-modified/test/1640.png,,
data/0_input/handout-modified/test/1641.png,,
data/0_input/handout-modified/test/1642.png,,
data/0_input/handout-modified/train/1643.png,vive,"vILUEC
"
data/0_input/handout-modified/train/1644.png,al-,"la.as<
"
data/0_input/handout-modified/test/1645.png,,"Padre
"
data/0_input/handout-modified/train/1646.png,corrieren,"corrieren
"
data/0_input/handout-modified/train/1647.png,Iusticia,"Infticia
"
data/0_input/handout-modified/train/1648.png,de,
data/0_input/handout-modified/train/1649.png,Sacra-,"Sacra-
"
data/0_input/handout-modified/train/1650.png,care,
data/0_input/handout-modified/test/1651.png,,"(que
"
data/0_input/handout-modified/train/1652.png,obligado,"obligado
"
data/0_input/handout-modified/train/1653.png,"Cavalleros,","Caualleros.v
"
data/0_input/handout-modified/train/1654.png,del.,
data/0_input/handout-modified/test/1655.png,,
data/0_input/handout-modified/train/1656.png,besar,
data/0_input/handout-modified/test/1657.png,,
data/0_input/handout-modified/test/1658.png,,
data/0_input/handout-modified/train/1659.png,procede,"procede
"
data/0_input/handout-modified/train/1660.png,exorto,
data/0_input/handout-modified/train/1661.png,"otros,","Otros
"
data/0_input/handout-modified/test/1662.png,,
data/0_input/handout-modified/test/1663.png,,"indecencia
"
data/0_input/handout-modified/train/1664.png,bueno,
data/0_input/handout-modified/test/1665.png,,"fiando
"
data/0_input/handout-modified/train/1666.png,hijo,
data/0_input/handout-modified/train/1667.png,rectisimos,"rectifsimos
"
data/0_input/handout-modified/train/1668.png,tal,
data/0_input/handout-modified/train/1669.png,incluye),"incluve
"
data/0_input/handout-modified/train/1670.png,licencio-,"licencio
"
data/0_input/handout-modified/train/1671.png,"musica,",
data/0_input/handout-modified/train/1672.png,teniendo,
data/0_input/handout-modified/train/1673.png,"hazer,","hazer
"
data/0_input/handout-modified/train/1674.png,nobleza,
data/0_input/handout-modified/train/1675.png,Buendia,"'Buendia
"
data/0_input/handout-modified/train/1676.png,censuras,"Cenfuras
"
data/0_input/handout-modified/train/1677.png,contentandose,"contentandofé
"
data/0_input/handout-modified/train/1678.png,"añade,","añade
"
data/0_input/handout-modified/test/1679.png,,
data/0_input/handout-modified/test/1680.png,,
data/0_input/handout-modified/train/1681.png,bolver-,"-boluer-
"
data/0_input/handout-modified/test/1682.png,,
data/0_input/handout-modified/train/1683.png,fue-,"[o |
"
data/0_input/handout-modified/test/1684.png,,
data/0_input/handout-modified/train/1685.png,ge,
data/0_input/handout-modified/train/1686.png,"heredada,","heredada,
"
data/0_input/handout-modified/test/1687.png,,
data/0_input/handout-modified/train/1688.png,sea,"e
"
data/0_input/handout-modified/train/1689.png,indecente,"para el -
"
data/0_input/handout-modified/train/1690.png,"oraciones,","oraciones
"
data/0_input/handout-modified/train/1691.png,"Constantino,","Conltanrinna
"
data/0_input/handout-modified/test/1692.png,,
data/0_input/handout-modified/test/1693.png,,
data/0_input/handout-modified/train/1694.png,pero,"pcro
"
data/0_input/handout-modified/train/1695.png,Bien,"Bien
"
data/0_input/handout-modified/train/1696.png,"pidírsela,","pidirfela
"
data/0_input/handout-modified/test/1697.png,,"'buen
"
data/0_input/handout-modified/train/1698.png,conserva-,"conferua
"
data/0_input/handout-modified/test/1699.png,,
data/0_input/handout-modified/train/1700.png,casa,
data/0_input/handout-modified/test/1701.png,,
data/0_input/handout-modified/train/1702.png,tengan,"[ll —
"
data/0_input/handout-modified/test/1703.png,,"ocupacion
"
data/0_input/handout-modified/train/1704.png,"ye,","e —
"
data/0_input/handout-modified/test/1705.png,,
data/0_input/handout-modified/train/1706.png,executaros,
data/0_input/handout-modified/train/1707.png,España),"Efpaña)
"
data/0_input/handout-modified/train/1708.png,exercitan,"exercitan
"
data/0_input/handout-modified/train/1709.png,quanta,
data/0_input/handout-modified/test/1710.png,,"deve
"
data/0_input/handout-modified/train/1711.png,inestimables,"ineltimables
"
data/0_input/handout-modified/test/1712.png,,
data/0_input/handout-modified/train/1713.png,quepa,"¡quepa
"
data/0_input/handout-modified/test/1714.png,,"tened
"
data/0_input/handout-modified/train/1715.png,campal,"campal
"
data/0_input/handout-modified/train/1716.png,premio,"premio
"
data/0_input/handout-modified/test/1717.png,,"rentaciton
"
data/0_input/handout-modified/test/1718.png,,"da
"
data/0_input/handout-modified/test/1719.png,,
data/0_input/handout-modified/train/1720.png,nde,
data/0_input/handout-modified/train/1721.png,inchirla,"inchirla
"
data/0_input/handout-modified/train/1722.png,toleran,"roleran
"
data/0_input/handout-modified/test/1723.png,,
data/0_input/handout-modified/train/1724.png,pia,
data/0_input/handout-modified/test/1725.png,,
data/0_input/handout-modified/train/1726.png,ños,
data/0_input/handout-modified/train/1727.png,interiormente,"interiormente
"
data/0_input/handout-modified/train/1728.png,ceremonias,"ceremonias
"
data/0_input/handout-modified/train/1729.png,poderoso,
data/0_input/handout-modified/train/1730.png,vien-,
data/0_input/handout-modified/train/1731.png,general,
data/0_input/handout-modified/train/1732.png,"sangre,",
data/0_input/handout-modified/train/1733.png,ra,
data/0_input/handout-modified/train/1734.png,"el,",
data/0_input/handout-modified/test/1735.png,,
data/0_input/handout-modified/train/1736.png,"perfumado,",
data/0_input/handout-modified/train/1737.png,permitireys,"permitireys
"
data/0_input/handout-modified/train/1738.png,Missa,
data/0_input/handout-modified/test/1739.png,,
data/0_input/handout-modified/test/1740.png,,
data/0_input/handout-modified/train/1741.png,"mismo,","mimo
"
data/0_input/handout-modified/train/1742.png,"beneficios,","Chos
"
data/0_input/handout-modified/test/1743.png,,"obedecedle
"
data/0_input/handout-modified/train/1744.png,monedas,"monedas
"
data/0_input/handout-modified/train/1745.png,mal,"rmal
"
data/0_input/handout-modified/train/1746.png,virtud,"virrud
"
data/0_input/handout-modified/test/1747.png,,"Chriftianos.
"
data/0_input/handout-modified/test/1748.png,,"mareria
"
data/0_input/handout-modified/train/1749.png,publica),"publica
"
data/0_input/handout-modified/train/1750.png,recibir,"recibir
"
data/0_input/handout-modified/train/1751.png,estima,"ecftrira
"
data/0_input/handout-modified/test/1752.png,,
data/0_input/handout-modified/train/1753.png,Inquisi-,"Ingquif
"
data/0_input/handout-modified/train/1754.png,dera,
data/0_input/handout-modified/train/1755.png,"mejor,",
data/0_input/handout-modified/train/1756.png,se,
data/0_input/handout-modified/test/1757.png,,
data/0_input/handout-modified/test/1758.png,,
data/0_input/handout-modified/train/1759.png,(hijos,
data/0_input/handout-modified/test/1760.png,,
data/0_input/handout-modified/train/1761.png,San,
data/0_input/handout-modified/test/1762.png,,
data/0_input/handout-modified/train/1763.png,servaros,"fernuaros
"
data/0_input/handout-modified/train/1764.png,contra,"contra
"
data/0_input/handout-modified/test/1765.png,,
data/0_input/handout-modified/train/1766.png,aqui,
data/0_input/handout-modified/train/1767.png,triunfo,"ro
"
data/0_input/handout-modified/train/1768.png,"vassallos,",
data/0_input/handout-modified/test/1769.png,,"redo,
"
data/0_input/handout-modified/train/1770.png,destos,
data/0_input/handout-modified/train/1771.png,demas,"demas
"
data/0_input/handout-modified/train/1772.png,Fe,
data/0_input/handout-modified/train/1773.png,connatural,"connatural
"
data/0_input/handout-modified/test/1774.png,,"mañana
"
data/0_input/handout-modified/test/1775.png,,"ocaliones.
"
data/0_input/handout-modified/train/1776.png,introduzirse,"introduvirle
"
data/0_input/handout-modified/train/1777.png,in,
data/0_input/handout-modified/train/1778.png,clemencia,"clemencia
"
data/0_input/handout-modified/train/1779.png,Prelados,"Prelados
"
data/0_input/handout-modified/train/1780.png,"virtuosa,","virtuofa,
"
data/0_input/handout-modified/test/1781.png,,"aquella
"
data/0_input/handout-modified/train/1782.png,fealdad,"fealdad
"
data/0_input/handout-modified/test/1783.png,,"dudo(as.
"
data/0_input/handout-modified/test/1784.png,,"den
"
data/0_input/handout-modified/test/1785.png,,
data/0_input/handout-modified/test/1786.png,,
data/0_input/handout-modified/train/1787.png,puedo,"puedo
"
data/0_input/handout-modified/train/1788.png,mayor,
data/0_input/handout-modified/test/1789.png,,"dezir
"
data/0_input/handout-modified/train/1790.png,llamo,"jultaméte
"
data/0_input/handout-modified/test/1791.png,,"algun
"
data/0_input/handout-modified/train/1792.png,Acudireys,"Acudirevs
"
data/0_input/handout-modified/train/1793.png,pusieron,
data/0_input/handout-modified/test/1794.png,,
data/0_input/handout-modified/train/1795.png,sucede,"fucede
"
data/0_input/handout-modified/train/1796.png,"Fe,",
data/0_input/handout-modified/test/1797.png,,"OS
"
data/0_input/handout-modified/train/1798.png,paz,"interior
"
data/0_input/handout-modified/train/1799.png,"familiares,","familiares.
"
data/0_input/handout-modified/train/1800.png,tantos,
data/0_input/handout-modified/train/1801.png,"Aurelio,","Aurelio
"
data/0_input/handout-modified/test/1802.png,,"viud
"
data/0_input/handout-modified/train/1803.png,para,
data/0_input/handout-modified/train/1804.png,"na,",
data/0_input/handout-modified/train/1805.png,oveji-,"oucii-
"
data/0_input/handout-modified/test/1806.png,,
data/0_input/handout-modified/train/1807.png,bispos),"bifpos)procurad
"
data/0_input/handout-modified/train/1808.png,in-,
data/0_input/handout-modified/test/1809.png,,"poder
"
data/0_input/handout-modified/test/1810.png,,"fer
"
data/0_input/handout-modified/train/1811.png,visa,
data/0_input/handout-modified/test/1812.png,,
data/0_input/handout-modified/train/1813.png,signacion,"fignacion
"
data/0_input/handout-modified/test/1814.png,,
data/0_input/handout-modified/train/1815.png,es-,
data/0_input/handout-modified/train/1816.png,hazerlos,"hazerlos
"
data/0_input/handout-modified/train/1817.png,"inquietos,","inquietos
"
data/0_input/handout-modified/train/1818.png,meditando,"podays,medirándo
"
data/0_input/handout-modified/test/1819.png,,"qualquiera
"
data/0_input/handout-modified/test/1820.png,,"eligiendole
"
data/0_input/handout-modified/test/1821.png,,
data/0_input/handout-modified/train/1822.png,nerales,"nerales
"
data/0_input/handout-modified/train/1823.png,"misericordia,","mifericordia,la
"
data/0_input/handout-modified/train/1824.png,"Templanza,","Templanga,
ifmo, Poste
"
data/0_input/handout-modified/train/1825.png,"Retablos,","Rerablos
"
data/0_input/handout-modified/test/1826.png,,
data/0_input/handout-modified/train/1827.png,sus,
data/0_input/handout-modified/train/1828.png,magna-,"ma guna
"
data/0_input/handout-modified/test/1829.png,,"aquella
"
data/0_input/handout-modified/train/1830.png,"cación,","Cacton,
"
data/0_input/handout-modified/train/1831.png,ha-,
data/0_input/handout-modified/test/1832.png,,
data/0_input/handout-modified/train/1833.png,podrian,"podrian
"
data/0_input/handout-modified/train/1834.png,excelencia,"excelencia
"
data/0_input/handout-modified/test/1835.png,,
data/0_input/handout-modified/test/1836.png,,"aunq
"
data/0_input/handout-modified/train/1837.png,"cidentes,","cidentes
"
data/0_input/handout-modified/train/1838.png,"della,",
data/0_input/handout-modified/train/1839.png,ca-,
data/0_input/handout-modified/test/1840.png,,
data/0_input/handout-modified/train/1841.png,Ciceron,"Lib. r.s.de
"
data/0_input/handout-modified/train/1842.png,indignamente,"indignamente
"
data/0_input/handout-modified/test/1843.png,,
data/0_input/handout-modified/test/1844.png,,
data/0_input/handout-modified/train/1845.png,"nota,",
data/0_input/handout-modified/test/1846.png,,
data/0_input/handout-modified/test/1847.png,,
data/0_input/handout-modified/test/1848.png,,"Henri
"
data/0_input/handout-modified/train/1849.png,peso,"Peto
"
data/0_input/handout-modified/test/1850.png,,
data/0_input/handout-modified/train/1851.png,indecencia,"indecencia
"
data/0_input/handout-modified/train/1852.png,cuenta,
data/0_input/handout-modified/test/1853.png,,
data/0_input/handout-modified/train/1854.png,nuevas,
data/0_input/handout-modified/train/1855.png,"derillo,","Iiderillo
"
data/0_input/handout-modified/test/1856.png,,
data/0_input/handout-modified/test/1857.png,,"doze
"
data/0_input/handout-modified/test/1858.png,,
data/0_input/handout-modified/train/1859.png,"Religion,","Religion
"
data/0_input/handout-modified/train/1860.png,descuydeys,"delcuydeys
"
data/0_input/handout-modified/train/1861.png,"abatio,",
data/0_input/handout-modified/train/1862.png,Re-,
data/0_input/handout-modified/train/1863.png,vida,"vida
"
data/0_input/handout-modified/test/1864.png,,"confufion
"
data/0_input/handout-modified/train/1865.png,conti-,"conti
"
data/0_input/handout-modified/train/1866.png,origen,
data/0_input/handout-modified/test/1867.png,,"aqui
"
data/0_input/handout-modified/test/1868.png,,"menos
"
data/0_input/handout-modified/test/1869.png,,"EXETrCICIO
"
data/0_input/handout-modified/test/1870.png,,
data/0_input/handout-modified/train/1871.png,vivir,"...
"
data/0_input/handout-modified/test/1872.png,,"Vrer
"
data/0_input/handout-modified/test/1873.png,,
data/0_input/handout-modified/train/1874.png,con,"Cor
"
data/0_input/handout-modified/train/1875.png,lum-,
data/0_input/handout-modified/train/1876.png,cualquier,"qualquier
"
data/0_input/handout-modified/train/1877.png,gestad,
data/0_input/handout-modified/test/1878.png,,
data/0_input/handout-modified/test/1879.png,,"Contfellor,
"
data/0_input/handout-modified/train/1880.png,bistes,"biítes
"
data/0_input/handout-modified/test/1881.png,,
data/0_input/handout-modified/test/1882.png,,
data/0_input/handout-modified/test/1883.png,,
data/0_input/handout-modified/train/1884.png,dessear,
data/0_input/handout-modified/train/1885.png,esperanza,"efperanca
"
data/0_input/handout-modified/train/1886.png,cuen,
data/0_input/handout-modified/train/1887.png,esclavitud,
data/0_input/handout-modified/train/1888.png,toque.,"jroque
"
data/0_input/handout-modified/train/1889.png,estando,
data/0_input/handout-modified/train/1890.png,sa,"vueltra
"
data/0_input/handout-modified/test/1891.png,,"voluntad.
"
data/0_input/handout-modified/train/1892.png,Virtud,"Vireud
"
data/0_input/handout-modified/train/1893.png,tando,"tando
"
data/0_input/handout-modified/train/1894.png,"processiones,","procefliones
"
data/0_input/handout-modified/train/1895.png,for-,
data/0_input/handout-modified/train/1896.png,gloriosos,"lorio
"
data/0_input/handout-modified/train/1897.png,criado,
data/0_input/handout-modified/train/1898.png,penosos,"penofos
"
data/0_input/handout-modified/train/1899.png,limosneros:,"limo/neros
"
data/0_input/handout-modified/train/1900.png,"Rey,",
data/0_input/handout-modified/train/1901.png,sernos,"ternos
"
data/0_input/handout-modified/train/1902.png,otros,
data/0_input/handout-modified/train/1903.png,engrandezido,"engrandezido
"
data/0_input/handout-modified/train/1904.png,recibie,"recibie-
"
data/0_input/handout-modified/train/1905.png,muestra,"'mueltra
"
data/0_input/handout-modified/test/1906.png,,"efcondavs
"
data/0_input/handout-modified/train/1907.png,aun,
data/0_input/handout-modified/train/1908.png,"hombre,","hombre
"
data/0_input/handout-modified/test/1909.png,,
data/0_input/handout-modified/test/1910.png,,
data/0_input/handout-modified/train/1911.png,ac-,
data/0_input/handout-modified/test/1912.png,,"conuiniente
"
data/0_input/handout-modified/train/1913.png,pellanes,"pelianes
"
data/0_input/handout-modified/train/1914.png,adelante,"EF"" rem
"
data/0_input/handout-modified/train/1915.png,hareys,"harevs
"
data/0_input/handout-modified/test/1916.png,,"el in
"
data/0_input/handout-modified/train/1917.png,las,
data/0_input/handout-modified/test/1918.png,,
data/0_input/handout-modified/train/1919.png,cada,
data/0_input/handout-modified/test/1920.png,,"verdades
"
data/0_input/handout-modified/test/1921.png,,"belan
"
data/0_input/handout-modified/test/1922.png,,"todo
"
data/0_input/handout-modified/train/1923.png,arduas,"arduas
"
data/0_input/handout-modified/test/1924.png,,
data/0_input/handout-modified/train/1925.png,les,
data/0_input/handout-modified/train/1926.png,imperial,
data/0_input/handout-modified/train/1927.png,sien-,
data/0_input/handout-modified/train/1928.png,siones,"hones
"
data/0_input/handout-modified/train/1929.png,Doña,
data/0_input/handout-modified/train/1930.png,sugetas,"fugeras
"
data/0_input/handout-modified/train/1931.png,Santos,"Sanecos
"
data/0_input/handout-modified/test/1932.png,,"que
"
data/0_input/handout-modified/train/1933.png,aquel,"aquel
"
data/0_input/handout-modified/test/1934.png,,"loable
"
data/0_input/handout-modified/train/1935.png,tro,"""ero
"
data/0_input/handout-modified/train/1936.png,Arneses,"Arnefes
"
data/0_input/handout-modified/test/1937.png,,
data/0_input/handout-modified/train/1938.png,ta,
data/0_input/handout-modified/test/1939.png,,"P£hlrine
"
data/0_input/handout-modified/test/1940.png,,"piezos
"
data/0_input/handout-modified/train/1941.png,esto,"algun
"
data/0_input/handout-modified/train/1942.png,mudaros,
data/0_input/handout-modified/train/1943.png,digno,"digno
"
data/0_input/handout-modified/test/1944.png,,
data/0_input/handout-modified/train/1945.png,verdad<,
data/0_input/handout-modified/test/1946.png,,
data/0_input/handout-modified/train/1947.png,niebla,"niebla
"
data/0_input/handout-modified/train/1948.png,sabios,"labios
"
data/0_input/handout-modified/train/1949.png,"hijo,",
data/0_input/handout-modified/test/1950.png,,"obligarorias
"
data/0_input/handout-modified/train/1951.png,nua,
data/0_input/handout-modified/train/1952.png,suficiente,"fuficiente
"
data/0_input/handout-modified/test/1953.png,,
data/0_input/handout-modified/test/1954.png,,"vircuolos
"
data/0_input/handout-modified/train/1955.png,"criados,","eriados
"
data/0_input/handout-modified/test/1956.png,,
data/0_input/handout-modified/train/1957.png,asentado,"lafentado
"
data/0_input/handout-modified/test/1958.png,,
data/0_input/handout-modified/train/1959.png,juyzios,"jJuyzios
"
data/0_input/handout-modified/train/1960.png,"bendicion,",
data/0_input/handout-modified/test/1961.png,,"pero
"
data/0_input/handout-modified/train/1962.png,"Austria,",
data/0_input/handout-modified/train/1963.png,tras,"Eras
"
data/0_input/handout-modified/train/1964.png,exempciones,"exempciones
"
data/0_input/handout-modified/test/1965.png,,"venir,
"
data/0_input/handout-modified/train/1966.png,tanto,
data/0_input/handout-modified/test/1967.png,,
data/0_input/handout-modified/train/1968.png,otra,
data/0_input/handout-modified/train/1969.png,juzgar,"Juzgar
"
data/0_input/handout-modified/train/1970.png,rodillas,"rodillas
"
data/0_input/handout-modified/train/1971.png,"Templos,","Templos,ef-
"
data/0_input/handout-modified/train/1972.png,natural,"narural
"
data/0_input/handout-modified/train/1973.png,atentos,
data/0_input/handout-modified/test/1974.png,,
data/0_input/handout-modified/test/1975.png,,"que
"
data/0_input/handout-modified/train/1976.png,Maria,"Maria
"
data/0_input/handout-modified/train/1977.png,sencillez,"fencillez
"
data/0_input/handout-modified/train/1978.png,Assistid,"A Miftid
"
data/0_input/handout-modified/train/1979.png,corazon,"coracon
"
data/0_input/handout-modified/test/1980.png,,"dado
"
data/0_input/handout-modified/test/1981.png,,
data/0_input/handout-modified/test/1982.png,,
data/0_input/handout-modified/train/1983.png,sobre,
data/0_input/handout-modified/train/1984.png,milias,
data/0_input/handout-modified/train/1985.png,ver,"v
"
data/0_input/handout-modified/test/1986.png,,"rezafedes
"
data/0_input/handout-modified/train/1987.png,Maestra,
data/0_input/handout-modified/train/1988.png,tia,"az
"
data/0_input/handout-modified/test/1989.png,,
data/0_input/handout-modified/test/1990.png,,"tampoco
"
data/0_input/handout-modified/train/1991.png,particular,"particular
"
data/0_input/handout-modified/test/1992.png,,"por
"
data/0_input/handout-modified/test/1993.png,,
data/0_input/handout-modified/train/1994.png,desto,
data/0_input/handout-modified/test/1995.png,,"Pero
"
data/0_input/handout-modified/test/1996.png,,
data/0_input/handout-modified/train/1997.png,Cicero,"Cicero
"
data/0_input/handout-modified/train/1998.png,Altar,"Alrar
"
data/0_input/handout-modified/train/1999.png,me,
data/0_input/handout-modified/test/2000.png,,
data/0_input/handout-modified/test/2001.png,,"dela
"
data/0_input/handout-modified/test/2002.png,,"propolito
"
data/0_input/handout-modified/train/2003.png,veniencia,"heniencia;
"
data/0_input/handout-modified/test/2004.png,,"marerias
"
data/0_input/handout-modified/train/2005.png,vio,
data/0_input/handout-modified/test/2006.png,,
data/0_input/handout-modified/train/2007.png,"xandro,","xandro,
"
data/0_input/handout-modified/train/2008.png,"zoso,","Icofo.y
"
data/0_input/handout-modified/test/2009.png,,"ciera
"
data/0_input/handout-modified/train/2010.png,con-,"or
"
data/0_input/handout-modified/train/2011.png,injustamente,"injuftamente
"
data/0_input/handout-modified/train/2012.png,tereses,"rerefes
"
data/0_input/handout-modified/train/2013.png,particulares,"particulares
"
data/0_input/handout-modified/train/2014.png,"redempcion,","redempcion
"
data/0_input/handout-modified/test/2015.png,,
data/0_input/handout-modified/test/2016.png,,
data/0_input/handout-modified/train/2017.png,versos:,
data/0_input/handout-modified/train/2018.png,verda-,
data/0_input/handout-modified/train/2019.png,desestimar,
data/0_input/handout-modified/test/2020.png,,
data/0_input/handout-modified/test/2021.png,,
data/0_input/handout-modified/train/2022.png,"nada,","nada,ni
"
data/0_input/handout-modified/train/2023.png,Continencia,"Continencia
"
data/0_input/handout-modified/train/2024.png,"Cesar,","Cefar.Sci-
"
data/0_input/handout-modified/train/2025.png,hasta,
data/0_input/handout-modified/train/2026.png,"hijos,","hijos,
"
data/0_input/handout-modified/train/2027.png,oficio,"oficio
"
data/0_input/handout-modified/train/2028.png,"cortesia,","correfíia
"
data/0_input/handout-modified/test/2029.png,,"renraros
"
data/0_input/handout-modified/test/2030.png,,
data/0_input/handout-modified/train/2031.png,"Cardinales,","Cardinales.v
"
data/0_input/handout-modified/test/2032.png,,"admiravs
"
data/0_input/handout-modified/train/2033.png,"edificarlas,","y adornatlas
"
data/0_input/handout-modified/test/2034.png,,"que
"
data/0_input/handout-modified/train/2035.png,tiene.,"virrud
"
data/0_input/handout-modified/train/2036.png,incurrir,"incurrir
"
data/0_input/handout-modified/test/2037.png,,"fale
"
data/0_input/handout-modified/train/2038.png,son,
data/0_input/handout-modified/train/2039.png,"fin,",
data/0_input/handout-modified/test/2040.png,,
data/0_input/handout-modified/test/2041.png,,
data/0_input/handout-modified/train/2042.png,respec-,"refpec-
"
data/0_input/handout-modified/train/2043.png,siendo,
data/0_input/handout-modified/test/2044.png,,"Parriarcha
"
data/0_input/handout-modified/train/2045.png,respondio:,"refpondio
"
data/0_input/handout-modified/test/2046.png,,"por
"
data/0_input/handout-modified/test/2047.png,,
data/0_input/handout-modified/train/2048.png,Por,
data/0_input/handout-modified/test/2049.png,,
data/0_input/handout-modified/train/2050.png,pa-,
data/0_input/handout-modified/test/2051.png,,
data/0_input/handout-modified/test/2052.png,,"obe-
"
data/0_input/handout-modified/test/2053.png,,"que
"
data/0_input/handout-modified/train/2054.png,comun:,
data/0_input/handout-modified/train/2055.png,el.,
data/0_input/handout-modified/train/2056.png,necessitamos,"pecehitamos
"
data/0_input/handout-modified/train/2057.png,destas,"deftas
"
data/0_input/handout-modified/test/2058.png,,
data/0_input/handout-modified/test/2059.png,,"poner
"
data/0_input/handout-modified/train/2060.png,tocar,
data/0_input/handout-modified/train/2061.png,Reynos,"KEY
"
data/0_input/handout-modified/train/2062.png,"pie,","pic,en
"
data/0_input/handout-modified/test/2063.png,,"que
"
data/0_input/handout-modified/train/2064.png,"estudiosidad,","eltudiofidad
"
data/0_input/handout-modified/test/2065.png,,
data/0_input/handout-modified/test/2066.png,,"perder
"
data/0_input/handout-modified/train/2067.png,valernos,"valernos
"
data/0_input/handout-modified/test/2068.png,,"Neays
"
data/0_input/handout-modified/train/2069.png,ofrecer,"ofrecer
"
data/0_input/handout-modified/test/2070.png,,"Ad
"
data/0_input/handout-modified/train/2071.png,libreys,"librevs
"
data/0_input/handout-modified/train/2072.png,ay,
data/0_input/handout-modified/test/2073.png,,
data/0_input/handout-modified/test/2074.png,,"víevs
"
data/0_input/handout-modified/train/2075.png,"Estados,","Eltados
"
data/0_input/handout-modified/train/2076.png,tiene,
data/0_input/handout-modified/test/2077.png,,"elperar
"
data/0_input/handout-modified/train/2078.png,ampara,"Para
"
data/0_input/handout-modified/test/2079.png,,
data/0_input/handout-modified/train/2080.png,justos,"juños
"
data/0_input/handout-modified/train/2081.png,sed,
data/0_input/handout-modified/train/2082.png,Religion,"Kelieion
"
data/0_input/handout-modified/train/2083.png,"res,",
data/0_input/handout-modified/train/2084.png,"toca,","LOCA
"
data/0_input/handout-modified/test/2085.png,,"bié
"
data/0_input/handout-modified/train/2086.png,Reyes;,
data/0_input/handout-modified/train/2087.png,prudencia,"prudencia
"
data/0_input/handout-modified/train/2088.png,"enternezer,","enternezer
"
data/0_input/handout-modified/train/2089.png,"justificacion,","juftificacion
"
data/0_input/handout-modified/train/2090.png,dio,
data/0_input/handout-modified/train/2091.png,piedad.,"piedad.
"
data/0_input/handout-modified/train/2092.png,"sufrir,","futrir,
"
data/0_input/handout-modified/train/2093.png,"Gentilica,","Gentilica,que
"
data/0_input/handout-modified/train/2094.png,"Theologales,","Saco logales, ,

Vinorales la Den
"
data/0_input/handout-modified/test/2095.png,,
data/0_input/handout-modified/train/2096.png,enseñaros,
data/0_input/handout-modified/train/2097.png,ha,
data/0_input/handout-modified/train/2098.png,estas,
data/0_input/handout-modified/train/2099.png,mirad,"mucho
"
data/0_input/handout-modified/train/2100.png,condederá,"concedera
"
data/0_input/handout-modified/test/2101.png,,"Tahipocrefra,
"
data/0_input/handout-modified/test/2102.png,,
data/0_input/handout-modified/train/2103.png,"alma,",
data/0_input/handout-modified/test/2104.png,,"Mtra
"
data/0_input/handout-modified/train/2105.png,"fagacidad,","fagacidad,
"
data/0_input/handout-modified/train/2106.png,Cada,
data/0_input/handout-modified/train/2107.png,conocieron,"conocieron
"
data/0_input/handout-modified/train/2108.png,cierto,"Cierto
"
